recycler_id,cpcb_registration_id,company_name,registered_address,state,city,latitude,longitude,permitted_capacity_mta,authorization_status,materials_accepted,pickup_available,min_pickup_weight_kg,service_radius_km,total_pickups_booked,total_pickups_completed,cancellation_rate,fulfillment_score,avg_payout_delay_hours,contact_phone
REC_EXC_461,CPCB/EXC/2023/461,M/s   Prakash   Metal   House   39/223,"Karwan Lohamandi, Agra. 1500",Uttar Pradesh,Agra,26.6173,80.5274,1500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,164,143,0.128,0.873,2.9,+91-9784716415
REC_EXC_462,CPCB/EXC/2023/462,M/s    Shree   MahaveerJi    Trading    Company,"30/127, Chippitala, Agra 375",Uttar Pradesh,Agra,27.1084,80.9533,375.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,145,132,0.09,0.912,1.5,+91-9375873552
REC_EXC_463,CPCB/EXC/2023/463,M/s.  E-Waste  Recyclers  India,"E-50,  UPSIDC Industrial   Area,   98Km   Stone,   NH-2,   Kosi Kotwan, Mathura 6000",Uttar Pradesh,Mathura,26.8474,81.0911,6000.0,SUSPENDED,"PCB,BATTERY,CABLE",True,20.0,75.0,148,59,0.601,0.407,2.8,+91-9169580185
REC_EXC_464,CPCB/EXC/2023/464,M/s E-Waste Recyclers Industries K40,"UPSIDC Industrial area, NH-2 Kosikalan, Mahura 150",Uttar Pradesh,Mathura,26.8703,80.6998,150.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,210,199,0.052,0.948,2.3,+91-9149987331
REC_EXC_465,CPCB/EXC/2023/465,M/s Supar Trading Company,"Plot No.-3 Govt. Industrial Estate, Talkatora Road, Lucknow 365",Uttar Pradesh,Lucknow,26.4495,80.5722,365.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,41,36,0.122,0.884,2.3,+91-9543026369
REC_EXC_466,CPCB/EXC/2023/466,M/s.  V.  R.  Techno  Enviro  Services  Pvt.  Ltd.,"Khasra   No.   440,   Indira   Priyedarshni   Ward Jarhra Indira Nagar Lucknow 365",Uttar Pradesh,Lucknow,27.1125,80.4516,365.0,SUSPENDED,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,39,15,0.615,0.415,3.3,+91-9417052640
REC_EXC_467,CPCB/EXC/2023/467,M/s   Greenzon   Recycling   Pvt.   Ltd.,"R   30, UPSIDC,      Industrial      Area,      Sikandrabad, Bulandshahar. 6022",Uttar Pradesh,Bulandshahr,26.972,81.1933,6022.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,51,44,0.137,0.868,0.6,+91-9492210593
REC_EXC_468,CPCB/EXC/2023/468,M/s  Sachin  Enterprises,"123/751,  block-T  74
Pratapganj     Gadariyan     Purwa,     Fazalgang, Kanpur 2500",Uttar Pradesh,Kanpur,26.5302,81.0403,2500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,119,102,0.143,0.86,2.9,+91-9495204271
REC_EXC_469,CPCB/EXC/2023/469,M/s Greeniva Recycler Pvt. ltd.,"Plot No. G-284,
M.G. Road, Industrial Area, Hapur 780",Uttar Pradesh,Hapur,26.3746,81.0776,780.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,159,149,0.063,0.938,1.7,+91-9340427534
REC_EXC_470,CPCB/EXC/2023/470,M/s S. Malik Traders,"plot No.93, 94 vill-Budhera jahidpur, Meerut 365",Uttar Pradesh,Meerut,27.2371,81.0231,365.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,107,102,0.047,0.954,1.5,+91-9818410879
REC_EXC_471,CPCB/EXC/2023/471,M/s Royal Faiz Recycling (P) Ltd,"I-22, I.A.M.G. Road, Hapur 12000",Uttar Pradesh,Hapur,27.2097,80.5969,12000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,156,147,0.058,0.943,2.3,+91-9348620127
REC_EXC_472,CPCB/EXC/2023/472,M/s 3 C Recycler,"F-326, I/A, M. G. Road, Hapur 3240",Uttar Pradesh,Hapur,27.0231,81.1258,3240.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,173,153,0.116,0.886,1.5,+91-9648787954
REC_EXC_473,CPCB/EXC/2023/473,M/s Life E-Recycling (p) Ltd.,"F-435, UPSIDC I/A,
M. G. Road, Hapur 9000",Uttar Pradesh,Hapur,26.9402,80.4624,9000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,171,149,0.129,0.873,0.9,+91-9505526059
REC_EXC_474,CPCB/EXC/2023/474,M/s Hind Recycler (p) Ltd.,"Plot No.F-203, M.G. Road, Hapur 9000",Uttar Pradesh,Hapur,27.271,80.9069,9000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,133,118,0.113,0.889,0.9,+91-9100131936
REC_EXC_475,CPCB/EXC/2023/475,M/s  Hayat  Recycler,"F-53,54  I/A,  M.G.  Road, Hapur 1728",Uttar Pradesh,Hapur,26.3603,80.7689,1728.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,219,202,0.078,0.923,3.2,+91-9416137171
REC_EXC_476,CPCB/EXC/2023/476,M/s   B.R.P.   Infotech   Private   Limited,"F-394, Phase-1, M. G. Road, Industrial Area, Hapur 9000",Uttar Pradesh,Hapur,26.9124,80.9607,9000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,50.0,202,197,0.025,0.975,1.2,+91-9507872758
REC_EXC_477,CPCB/EXC/2023/477,M/s Sky Green Waste Recycling,"Management, Khasra No.174, Alipur Jijmana, Meerut, U.P 5475",Uttar Pradesh,Meerut,26.8267,80.5842,5475.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,186,161,0.134,0.867,3.5,+91-9455255853
REC_EXC_478,CPCB/EXC/2023/478,M/s  Swachh  Bharat  Recycling  Company,"Gali No.4,  2083,  Saipuram  Industrial  Area,  Delhi Road, Meerut, U.P. 4800",Uttar Pradesh,Meerut,26.8105,80.7662,4800.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,113,106,0.062,0.939,2.6,+91-9592506784
REC_EXC_479,CPCB/EXC/2023/479,M/s Rudra Interprises,"Plot No.A-96, Sector A-4, Tronica City, Loni, Ghaziabad 500",Uttar Pradesh,Ghaziabad,26.9791,80.5745,500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,196,189,0.036,0.965,3.5,+91-9497286362
REC_EXC_480,CPCB/EXC/2023/480,M/s Avgree Recycling Pvt.Ltd. KH No.549,"Vill-Tiyala,    Meerut-Bulandshahar    Road,    Hapur Bypass, Hapur 11000",Uttar Pradesh,Bulandshahr,26.9659,80.6328,11000.0,SUSPENDED,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,138,55,0.601,0.407,1.2,+91-9639232243
REC_EXC_481,CPCB/EXC/2023/481,M/s Faiz Recycling,"G-235, MG Road, Industrial Area, Hapur 36.67",Uttar Pradesh,Hapur,26.8978,80.9698,36.67,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,49,45,0.082,0.922,0.8,+91-9467596299
REC_EXC_482,CPCB/EXC/2023/482,M/s  Malik  Recycling,"25-A, Anand  Ind.  Estate, Mohan Nagar, Ghaziabad. 10000",Uttar Pradesh,Ghaziabad,26.8209,80.5129,10000.0,SUSPENDED,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,127,50,0.606,0.403,1.3,+91-9740666501
REC_EXC_483,CPCB/EXC/2023/483,M/s  U.W.M. Recycling Pvt Ltd. Plot No.-F-331,"UPSIDC, M.G. road, Ind Area, Hapur. 12",Uttar Pradesh,Hapur,26.599,80.754,12.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,204,184,0.098,0.903,3.2,+91-9915769496
REC_EXC_484,CPCB/EXC/2023/484,M/s  Safdar E-Recycling Pvt  Ltd. Plot No.H-69,"M.G. road, Ind Area, Hapur 12000",Uttar Pradesh,Hapur,27.0471,81.2166,12000.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,50.0,82,73,0.11,0.893,3.4,+91-9457359996
REC_EXC_485,CPCB/EXC/2023/485,M/s Horizon Recycling Pvt.Ltd.,"Khasra No.35, Kumarhera,      7th      km      Dehradun      road, Saharanpur, U.P. 12000",Uttar Pradesh,Saharanpur,27.0488,80.7776,12000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,139,124,0.108,0.894,3.3,+91-9103775702
REC_EXC_486,CPCB/EXC/2023/486,M/s  Golden  E  Waste  Recyclers  Pvt.  ltd.,"Plot No.-12A,  Gagol  Road,  Behind  Sophia  School, Udyog Puram, Partapur, Meerut 9600",Uttar Pradesh,Meerut,27.1367,80.7642,9600.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,50.0,58,52,0.103,0.9,1.0,+91-9362442530
REC_EXC_487,CPCB/EXC/2023/487,M/s    R.D   Recylers    khasara    no-46   village-shakharpur Ha,"Industrial Area, India",Uttar Pradesh,Lucknow,27.0048,81.4439,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,108,98,0.093,0.909,1.7,+91-9689589097
REC_EXC_488,CPCB/EXC/2023/488,M/s Earth Zone Recycling Plot no-11 pargana-Hazipur Hapur road me,"Industrial Area, India",Uttar Pradesh,Hapur,26.9607,81.0626,2400.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,36,33,0.083,0.921,1.1,+91-9875319881
REC_EXC_489,CPCB/EXC/2023/489,M/s      Making      India      E-waste      recycling management,"Industrial Area, India",Uttar Pradesh,Lucknow,26.8241,81.048,1080.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,210,197,0.062,0.939,2.7,+91-9996922026
REC_EXC_490,CPCB/EXC/2023/490,M/s    Indian    Recycler    Khasra    No338    Vill-Wazidpur Kav,"Industrial Area, India",Uttar Pradesh,Lucknow,27.0449,80.6611,3500.0,SUSPENDED,"PCB,BATTERY,CABLE",True,20.0,75.0,37,14,0.622,0.41,1.3,+91-9295283235
REC_EXC_491,CPCB/EXC/2023/491,M/s   Greentek   Reman   Pvt   Ltd.   Plot     No-B-2/12,"Site-B Inds Area Surajpur, Greater Noida 9000",Uttar Pradesh,Greater Noida,26.887,80.5255,9000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,30.0,45,41,0.089,0.915,1.8,+91-9510941699
REC_EXC_492,CPCB/EXC/2023/492,M/s  Clean  Waste  Management.  Plot  No-131,"Udhyog   kendra   Second,  Ecotech-3,   Greater Noida 100",Uttar Pradesh,Greater Noida,26.9611,80.9699,100.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,187,167,0.107,0.894,2.4,+91-9437811677
REC_EXC_493,CPCB/EXC/2023/493,M/s  El  green  Recycling  Pvt  ltd.G-33,"Sec-63, Noida 100",Uttar Pradesh,Noida,26.7065,80.7532,100.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,119,116,0.025,0.975,1.7,+91-9543817003
REC_EXC_494,CPCB/EXC/2023/494,M/s.  AIMS  Technologies  Pvt  Ltd.G-256,"MG Road Inds area, Hapur 1500",Uttar Pradesh,Hapur,26.387,80.8516,1500.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,50.0,199,182,0.085,0.915,2.9,+91-9606512221
REC_EXC_495,CPCB/EXC/2023/495,M/s  Future  Web,"48-A,  Harthala   Inds   Area, Kanth Road, Moradabad 750",Uttar Pradesh,Moradabad,26.3688,81.4287,750.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,219,197,0.1,0.9,2.4,+91-9662433908
REC_EXC_496,CPCB/EXC/2023/496,M/s Buddha Industries,"Behind vision Exports Faridpur Sambhal Road, Moradabad 250",Uttar Pradesh,Moradabad,26.4632,80.5733,250.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,30.0,215,196,0.088,0.912,1.1,+91-9920985354
REC_EXC_497,CPCB/EXC/2023/497,M/s    Latoori    Shah    Traders,"Gata    No1396, Bhojpur, Dharampur, Moradabad 1200",Uttar Pradesh,Moradabad,27.173,81.0342,1200.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,201,195,0.03,0.97,2.9,+91-9523324856
REC_EXC_498,CPCB/EXC/2023/498,M/s  Shoeb  Waste  solution,"Gata  No250,  Vill-Fazalpur, Near Hindoli, Chadausi, Sambhal 600",Uttar Pradesh,Sambhal,26.3613,80.6936,600.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,208,194,0.067,0.933,0.6,+91-9398970773
REC_EXC_499,CPCB/EXC/2023/499,M/s       NR       E-Waste       Company,"Gata No235,237,245,    250K    Vill-Sirsa,    Inayatpur, Moradabad 750",Uttar Pradesh,Moradabad,26.4063,81.0506,750.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,75.0,68,61,0.103,0.9,1.8,+91-9801654894
REC_EXC_500,CPCB/EXC/2023/500,M/s Eco Trader,"Plot no.454, Rooma, Kanpur 100",Uttar Pradesh,Kanpur,26.4897,81.1885,100.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,106,103,0.028,0.972,1.6,+91-9482881782
REC_EXC_501,CPCB/EXC/2023/501,M/s Aseries Envirotek India Pvt,"Ltd, Plot no. B-10 Industrial area, Salon, Raebareli. 3600",Uttar Pradesh,Raebareli,26.5409,80.9206,3600.0,SUSPENDED,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,165,66,0.6,0.407,2.1,+91-9649899759
REC_EXC_502,CPCB/EXC/2023/502,M/s    ATR    Traders    Private    Limited,"G380, M.G.Road,  Industrial  Area,  Hapur  Ghaziabad 2400 MT/A 2400",Uttar Pradesh,Ghaziabad,26.5485,80.7043,2400.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,198,191,0.035,0.965,2.4,+91-9295786752
REC_EXC_503,CPCB/EXC/2023/503,M/s    Electronic    Waste    India    VillKhujnawar Chutmalpur,"Kalasia    Road    Teh.-Behat    , Saharanpur 9000",Uttar Pradesh,Saharanpur,26.6771,81.0354,9000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,217,189,0.129,0.872,2.5,+91-9813286051
REC_EXC_504,CPCB/EXC/2023/504,M/s   Eco   Green   India,"Khasra   no.-447,   Vill-Ghosipur, Hapur Road, Meerut 365",Uttar Pradesh,Meerut,26.7048,81.4357,365.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,170,148,0.129,0.872,0.7,+91-9117984955
REC_EXC_505,CPCB/EXC/2023/505,M/s S.D. Recycling Process Industries,"Khasra no.-51,   52,   ,   Vill-   Shakarpur,,   Hapur   Road, Meerut 4800",Uttar Pradesh,Meerut,26.5166,80.5016,4800.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,97,85,0.124,0.879,0.6,+91-9526746759
REC_EXC_506,CPCB/EXC/2023/506,M/s   HIN   Green   E-waste   Recycling   (P)   Ltd,"Khasra    no.-733,737,    Vill.-   Baral,    Partapur, Meerut. 12000",Uttar Pradesh,Meerut,26.8966,81.4094,12000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,177,156,0.119,0.883,1.1,+91-9476655817
REC_EXC_507,CPCB/EXC/2023/507,M/s    J    I    ScrapTraders,"Plot    no.    418/12, Shastrinagar, Meerut 240",Uttar Pradesh,Meerut,26.8936,80.9213,240.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,143,133,0.07,0.931,2.8,+91-9421790950
REC_EXC_508,CPCB/EXC/2023/508,M/s E Tech Interprises,"Plot no.- E- 26,Phase-I/ G322   Phase-II,   M.G.Road,   Industrial   Area, Hapur 2520",Uttar Pradesh,Hapur,26.5874,81.3205,2520.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,80,75,0.062,0.939,1.0,+91-9311131893
REC_EXC_509,CPCB/EXC/2023/509,M/s  Habib  Trading  Company,"Khasra  no-  28, Village-   Alipur,   Jijmana,Pargana   &   Tehsil-Meerut 5400",Uttar Pradesh,Meerut,26.5415,81.2567,5400.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,57,54,0.053,0.949,1.0,+91-9989904164
REC_EXC_510,CPCB/EXC/2023/510,M/s   B.R.P.   Infotech   Private   Limited,"F-   381, Phase-I, M.G.Road, Industrial Area, Hapur 6000",Uttar Pradesh,Hapur,27.0388,80.5862,6000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,116,107,0.078,0.924,0.9,+91-9853577967
REC_EXC_511,CPCB/EXC/2023/511,M/s Recology Recycling India Pvt. Ltd.,"Khasra no.-69,   70,71   ,   Vill-Piple   Kheda,,   Sargana Sarawa Meerut, Meerut 13764",Uttar Pradesh,Meerut,27.1156,81.4403,13764.0,SUSPENDED,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,55,22,0.6,0.421,0.9,+91-9783265512
REC_EXC_512,CPCB/EXC/2023/512,M/s  Bright  E-Waste  Recycling  India,"Village-Ganeshpur, Mawana, Meerut 3240",Uttar Pradesh,Meerut,26.555,80.8016,3240.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,106,98,0.075,0.926,1.2,+91-9769599636
REC_EXC_513,CPCB/EXC/2023/513,M/s  Sheetala  Waste  Management  Project  Plot no.-D-26,"Sikandrabad    Indl.    Area,    Tehsil-Sikandrabad, Bulandshahar 3000",Uttar Pradesh,Bulandshahr,26.8184,80.9997,3000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,144,138,0.042,0.959,1.6,+91-9229762353
REC_EXC_514,CPCB/EXC/2023/514,M/s Spreco Resource Recyclers,"Khasara no.-235,Vill-Abdulpur,   Block-   Khekra,   Baghpat, Meerut- 250101 3000",Uttar Pradesh,Meerut,26.39,81.1455,3000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,50,47,0.06,0.942,0.9,+91-9918359472
REC_EXC_515,CPCB/EXC/2023/515,M/s Hind Recycling Pvt. Ltd.,"G- 460, UPSIDC, Industrial Area M.G.Road, Hapur 960",Uttar Pradesh,Hapur,26.4799,80.7075,960.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,50.0,54,48,0.111,0.893,2.0,+91-9253012472
REC_EXC_516,CPCB/EXC/2023/516,M/s   Eco   Fly   E-Waste   Recycling   Pvt.   Ltd.,"Khasara  no-26,  Piplikhera,  Bhamanpur  Road, Indl. Area, Meerut 7800",Uttar Pradesh,Meerut,26.5893,80.5375,7800.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,32,28,0.125,0.882,0.7,+91-9232847122
REC_EXC_517,CPCB/EXC/2023/517,M/s Green Earth E- Recycling,"F-95, UPSIDC, Industrial     Area,      Gopalpur      Sikandrabad, Bulandshahar 6000",Uttar Pradesh,Bulandshahr,26.9724,80.9967,6000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,182,157,0.137,0.864,0.9,+91-9478359265
REC_EXC_518,CPCB/EXC/2023/518,M/s  Waste  Tech  Recycling  Company,"Plot  no HD-7,  UPSIDC,  Industrial  Area,  Sikandrabad, Bulandshahar 1800",Uttar Pradesh,Bulandshahr,27.2374,81.0431,1800.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,75.0,102,94,0.078,0.923,1.0,+91-9878127183
REC_EXC_519,CPCB/EXC/2023/519,M/s LIMR Recycling Pvt. Ltd.,"G- 256, Industrial Area, M.G.Road, Hapur 6000",Uttar Pradesh,Hapur,26.5453,80.6931,6000.0,ACTIVE,"PCB,BATTERY,CABLE",True,30.0,30.0,151,131,0.132,0.869,0.7,+91-9477047590
REC_EXC_520,CPCB/EXC/2023/520,M/s Sky Green Waste Recycling Managememt,"Khasra No.- 51, 53,54,66,20,21, Vill.- Piplikhera, Hapur Road, Indl. Area, Meerut 9000",Uttar Pradesh,Meerut,27.0698,81.2189,9000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,44,39,0.114,0.891,2.5,+91-9308974984
REC_EXC_521,CPCB/EXC/2023/521,M/s  D  M  Recyclers  Vill.-  Phaphunda,"Hapur Road, Meerut 750",Uttar Pradesh,Meerut,26.6402,80.7122,750.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,75.0,34,31,0.088,0.917,3.2,+91-9383807324
REC_EXC_522,CPCB/EXC/2023/522,M/s Global Green E-Waste Recycling,"Khasra No.- 57, Indl. Area, Udhyogpuram, Partapur,
Meerut 18000",Uttar Pradesh,Meerut,27.2784,81.4431,18000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,139,120,0.137,0.865,1.3,+91-9758090468
REC_EXC_523,CPCB/EXC/2023/523,M/s. Anshul Machinery Job Works Unit-II,"Khasra No. -260, Masuri, Dasna, Hapur 5000",Uttar Pradesh,Ghaziabad,26.4848,81.3053,5000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,81,74,0.086,0.916,1.7,+91-9616990566
REC_EXC_524,CPCB/EXC/2023/524,M/s. Shiv Shakti metals Old Name Surya Metal,"Khasra No. -545, Vill-Phaphrana, S. P. Industrial
Area, Modi Nagar, Ghaziabad 963",Uttar Pradesh,Ghaziabad,27.3233,81.0918,963.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,30.0,118,103,0.127,0.875,1.7,+91-9661426640
REC_EXC_525,CPCB/EXC/2023/525,M/s. Waste PRO Recycling,"Khasra No 35 And 36, Udayrampur, Nangla, Dasna, Tehsil-
Dhaulana, Hapur, 6000",Uttar Pradesh,Ghaziabad,26.5292,81.4114,6000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,215,188,0.126,0.876,2.4,+91-9684409412
REC_EXC_526,CPCB/EXC/2023/526,M/s. S F Recycling Pvt Ltd,"Plot No. F-4, M.G. Road, Industrial Area, Hapur. 960",Uttar Pradesh,Hapur,26.5789,80.8515,960.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,173,165,0.046,0.954,1.6,+91-9105492952
REC_EXC_527,CPCB/EXC/2023/527,M/s. More Bright E Waste Erecycler P. Ltd.,"C-78, Phase-III, M. G. Road, Indtl Area, Hapur 4320",Uttar Pradesh,Hapur,26.6704,81.2114,4320.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,78,67,0.141,0.863,1.3,+91-9367966130
REC_EXC_528,CPCB/EXC/2023/528,M/s. Green Zone Recycling (P) Ltd.,"Plot No. -H.
D. -6, UPSIDC Indl. Area, Sikandrabad,
Bulandshahr 3000",Uttar Pradesh,Bulandshahr,26.5952,80.7631,3000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,36,34,0.056,0.947,1.3,+91-9795005701
REC_EXC_529,CPCB/EXC/2023/529,M/s. Green Earth Recycler,"Plot No. F-557, Industrial Areal, M G Road, Hapur 720",Uttar Pradesh,Hapur,27.037,81.3912,720.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,181,160,0.116,0.885,0.9,+91-9366563041
REC_EXC_530,CPCB/EXC/2023/530,M/s. A One E Waste Recycling,"Vill. -Khardoni, Shekhupur, Meerut 301.8",Uttar Pradesh,Meerut,26.4104,80.6233,301.8,SUSPENDED,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,213,85,0.601,0.405,2.8,+91-9366057031
REC_EXC_531,CPCB/EXC/2023/531,M/s. Sun E-Wsate Recycling Company F-163,"Industrial Area, Kosi Kotwan, Ext.-1, Kosi Kalan,
Mathura. 1200",Uttar Pradesh,Mathura,27.218,80.7356,1200.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,186,176,0.054,0.947,2.4,+91-9636783906
REC_EXC_532,CPCB/EXC/2023/532,M/s. Ezwaste Recycling,"Khasra No. -38, Vill. - Sardhan, Budhana Road, Khatauli,
Muzaffarnagar 3000",Uttar Pradesh,Muzaffarnagar,27.2197,80.6151,3000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,201,177,0.119,0.882,3.0,+91-9310065268
REC_EXC_533,CPCB/EXC/2023/533,M/s. Sri Balaji,"Arazi No. -316/7, Vill.-Kataria, Pargana-Ralhupur, Distt.-Chandauli 5000",Uttar Pradesh,Chandauli,26.9827,80.848,5000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,205,196,0.044,0.957,3.3,+91-9889698222
REC_EXC_534,CPCB/EXC/2023/534,M/s. A Q Recycling,"Plot No-F-639, UPSIDC, Industrial Area, M. G. Road, Hapur 864",Uttar Pradesh,Hapur,26.4521,81.2851,864.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,46,41,0.109,0.896,0.8,+91-9777651505
REC_EXC_535,CPCB/EXC/2023/535,M/s. Rajdhani Recycling P. Ltd.,"Plot No. F-416,
M. G. Road, Indutrial Area, Hapur 3600",Uttar Pradesh,Hapur,26.653,80.7723,3600.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,37,34,0.081,0.923,3.3,+91-9307328616
REC_EXC_536,CPCB/EXC/2023/536,M/s. JSD Enterprises,"J-78, Site-C, Surajpur, Industrial Area, Greater Noida 3000",Uttar Pradesh,Greater Noida,26.479,81.4238,3000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,30,26,0.133,0.875,1.6,+91-9504120440
REC_EXC_537,CPCB/EXC/2023/537,M/s. E-Waste Recyclers India,"Unit-3, Khasra No. -266, 110 KM Mile Stone, Tehsil-Chhata,
Mathura 4800",Uttar Pradesh,Mathura,26.5183,80.6137,4800.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,182,159,0.126,0.875,1.7,+91-9415096272
REC_EXC_538,CPCB/EXC/2023/538,M/s. E-Waste Recyclers India,"E-49, UPSIDC Industrial Area, Kosi Kotwan, Mathura 1500",Uttar Pradesh,Mathura,26.798,81.3154,1500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,51,45,0.118,0.887,3.1,+91-9845376895
REC_EXC_539,CPCB/EXC/2023/539,M/s 2NDS Computer,"Plot no J-71, J-72, UPSIDC Industrial area, Kosi
Kotwan, Mathura. 600",Uttar Pradesh,Mathura,26.7657,80.9042,600.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,123,114,0.073,0.928,3.0,+91-9141245764
