material_code,city,as_of,buy_rate_per_kg
MIXED_EWASTE_CASING,Raipur,2026-06-23,27.46
MOTHERBOARD_HIGH_GRADE,Ranchi,2026-06-23,311.46
POWER_SUPPLY_LOW_GRADE,Ranchi,2026-06-23,61.46
COPPER_HEAVY_INSULATED,Ranchi,2026-06-23,451.46
ALUMINIUM_WIRE,Ranchi,2026-06-23,126.46
LEad_ACID,Ranchi,2026-06-23,101.46
BATTERY_LITHIUM_PORTABLE,Ranchi,2026-06-23,141.46
LCD_PANEL_INTACT,Ranchi,2026-06-23,171.46
CRT_MONITOR,Ranchi,2026-06-23,31.46
MIXED_EWASTE_CASING,Ranchi,2026-06-23,31.46
MOTHERBOARD_HIGH_GRADE,Guwahati,2026-06-23,301.46
POWER_SUPPLY_LOW_GRADE,Guwahati,2026-06-23,51.46
COPPER_HEAVY_INSULATED,Guwahati,2026-06-23,441.46
ALUMINIUM_WIRE,Guwahati,2026-06-23,116.46
LEad_ACID,Guwahati,2026-06-23,91.46
BATTERY_LITHIUM_PORTABLE,Guwahati,2026-06-23,131.46
LCD_PANEL_INTACT,Guwahati,2026-06-23,161.46
CRT_MONITOR,Guwahati,2026-06-23,21.46
MIXED_EWASTE_CASING,Guwahati,2026-06-23,21.46
MOTHERBOARD_HIGH_GRADE,Thiruvananthapuram,2026-06-23,315.46
POWER_SUPPLY_LOW_GRADE,Thiruvananthapuram,2026-06-23,65.46
COPPER_HEAVY_INSULATED,Thiruvananthapuram,2026-06-23,455.46
ALUMINIUM_WIRE,Thiruvananthapuram,2026-06-23,130.46
LEad_ACID,Thiruvananthapuram,2026-06-23,105.46
BATTERY_LITHIUM_PORTABLE,Thiruvananthapuram,2026-06-23,145.46
LCD_PANEL_INTACT,Thiruvananthapuram,2026-06-23,175.46
CRT_MONITOR,Thiruvananthapuram,2026-06-23,35.46
MIXED_EWASTE_CASING,Thiruvananthapuram,2026-06-23,35.46
MOTHERBOARD_HIGH_GRADE,Panaji,2026-06-23,309.46
POWER_SUPPLY_LOW_GRADE,Panaji,2026-06-23,59.46
COPPER_HEAVY_INSULATED,Panaji,2026-06-23,449.46
ALUMINIUM_WIRE,Panaji,2026-06-23,124.46
LEad_ACID,Panaji,2026-06-23,99.46
BATTERY_LITHIUM_PORTABLE,Panaji,2026-06-23,139.46
LCD_PANEL_INTACT,Panaji,2026-06-23,169.46
CRT_MONITOR,Panaji,2026-06-23,29.46
MIXED_EWASTE_CASING,Panaji,2026-06-23,29.46
MOTHERBOARD_HIGH_GRADE,Jammu,2026-06-23,308.46
POWER_SUPPLY_LOW_GRADE,Jammu,2026-06-23,58.46
COPPER_HEAVY_INSULATED,Jammu,2026-06-23,448.46
ALUMINIUM_WIRE,Jammu,2026-06-23,123.46
LEad_ACID,Jammu,2026-06-23,98.46
BATTERY_LITHIUM_PORTABLE,Jammu,2026-06-23,138.46
LCD_PANEL_INTACT,Jammu,2026-06-23,168.46
CRT_MONITOR,Jammu,2026-06-23,28.46
MIXED_EWASTE_CASING,Jammu,2026-06-23,28.46
MOTHERBOARD_HIGH_GRADE,Shimla,2026-06-23,315.46
POWER_SUPPLY_LOW_GRADE,Shimla,2026-06-23,65.46
COPPER_HEAVY_INSULATED,Shimla,2026-06-23,455.46
ALUMINIUM_WIRE,Shimla,2026-06-23,130.46
LEad_ACID,Shimla,2026-06-23,105.46
BATTERY_LITHIUM_PORTABLE,Shimla,2026-06-23,145.46
LCD_PANEL_INTACT,Shimla,2026-06-23,175.46
CRT_MONITOR,Shimla,2026-06-23,35.46
MIXED_EWASTE_CASING,Shimla,2026-06-23,35.46
MOTHERBOARD_HIGH_GRADE,Delhi,2026-06-24,303.24
POWER_SUPPLY_LOW_GRADE,Delhi,2026-06-24,53.24
COPPER_HEAVY_INSULATED,Delhi,2026-06-24,443.24
ALUMINIUM_WIRE,Delhi,2026-06-24,118.24
LEad_ACID,Delhi,2026-06-24,93.24
BATTERY_LITHIUM_PORTABLE,Delhi,2026-06-24,133.24
LCD_PANEL_INTACT,Delhi,2026-06-24,163.24
CRT_MONITOR,Delhi,2026-06-24,23.24
MIXED_EWASTE_CASING,Delhi,2026-06-24,23.24
MOTHERBOARD_HIGH_GRADE,Mumbai,2026-06-24,308.24
POWER_SUPPLY_LOW_GRADE,Mumbai,2026-06-24,58.24
COPPER_HEAVY_INSULATED,Mumbai,2026-06-24,448.24
ALUMINIUM_WIRE,Mumbai,2026-06-24,123.24
LEad_ACID,Mumbai,2026-06-24,98.24
BATTERY_LITHIUM_PORTABLE,Mumbai,2026-06-24,138.24
LCD_PANEL_INTACT,Mumbai,2026-06-24,168.24
CRT_MONITOR,Mumbai,2026-06-24,28.24
MIXED_EWASTE_CASING,Mumbai,2026-06-24,28.24
MOTHERBOARD_HIGH_GRADE,Pune,2026-06-24,314.24
POWER_SUPPLY_LOW_GRADE,Pune,2026-06-24,64.24
COPPER_HEAVY_INSULATED,Pune,2026-06-24,454.24
ALUMINIUM_WIRE,Pune,2026-06-24,129.24
LEad_ACID,Pune,2026-06-24,104.24
BATTERY_LITHIUM_PORTABLE,Pune,2026-06-24,144.24
LCD_PANEL_INTACT,Pune,2026-06-24,174.24
CRT_MONITOR,Pune,2026-06-24,34.24
MIXED_EWASTE_CASING,Pune,2026-06-24,34.24
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-06-24,309.24
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-06-24,59.24
COPPER_HEAVY_INSULATED,Nagpur,2026-06-24,449.24
ALUMINIUM_WIRE,Nagpur,2026-06-24,124.24
LEad_ACID,Nagpur,2026-06-24,99.24
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-06-24,139.24
LCD_PANEL_INTACT,Nagpur,2026-06-24,169.24
CRT_MONITOR,Nagpur,2026-06-24,29.24
MIXED_EWASTE_CASING,Nagpur,2026-06-24,29.24
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-06-24,315.24
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-06-24,65.24
COPPER_HEAVY_INSULATED,Bengaluru,2026-06-24,455.24
ALUMINIUM_WIRE,Bengaluru,2026-06-24,130.24
LEad_ACID,Bengaluru,2026-06-24,105.24
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-06-24,145.24
LCD_PANEL_INTACT,Bengaluru,2026-06-24,175.24
CRT_MONITOR,Bengaluru,2026-06-24,35.24
MIXED_EWASTE_CASING,Bengaluru,2026-06-24,35.24
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-06-24,308.24
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-06-24,58.24
COPPER_HEAVY_INSULATED,Mysuru,2026-06-24,448.24
ALUMINIUM_WIRE,Mysuru,2026-06-24,123.24
LEad_ACID,Mysuru,2026-06-24,98.24
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-06-24,138.24
LCD_PANEL_INTACT,Mysuru,2026-06-24,168.24
CRT_MONITOR,Mysuru,2026-06-24,28.24
MIXED_EWASTE_CASING,Mysuru,2026-06-24,28.24
MOTHERBOARD_HIGH_GRADE,Chennai,2026-06-24,316.24
POWER_SUPPLY_LOW_GRADE,Chennai,2026-06-24,66.24
COPPER_HEAVY_INSULATED,Chennai,2026-06-24,456.24
ALUMINIUM_WIRE,Chennai,2026-06-24,131.24
LEad_ACID,Chennai,2026-06-24,106.24
BATTERY_LITHIUM_PORTABLE,Chennai,2026-06-24,146.24
LCD_PANEL_INTACT,Chennai,2026-06-24,176.24
CRT_MONITOR,Chennai,2026-06-24,36.24
MIXED_EWASTE_CASING,Chennai,2026-06-24,36.24
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-06-24,312.24
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-06-24,62.24
COPPER_HEAVY_INSULATED,Coimbatore,2026-06-24,452.24
ALUMINIUM_WIRE,Coimbatore,2026-06-24,127.24
LEad_ACID,Coimbatore,2026-06-24,102.24
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-06-24,142.24
LCD_PANEL_INTACT,Coimbatore,2026-06-24,172.24
CRT_MONITOR,Coimbatore,2026-06-24,32.24
MIXED_EWASTE_CASING,Coimbatore,2026-06-24,32.24
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-06-24,305.24
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-06-24,55.24
COPPER_HEAVY_INSULATED,Hyderabad,2026-06-24,445.24
ALUMINIUM_WIRE,Hyderabad,2026-06-24,120.24
LEad_ACID,Hyderabad,2026-06-24,95.24
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-06-24,135.24
LCD_PANEL_INTACT,Hyderabad,2026-06-24,165.24
CRT_MONITOR,Hyderabad,2026-06-24,25.24
MIXED_EWASTE_CASING,Hyderabad,2026-06-24,25.24
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-06-24,312.24
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-06-24,62.24
COPPER_HEAVY_INSULATED,Ahmedabad,2026-06-24,452.24
ALUMINIUM_WIRE,Ahmedabad,2026-06-24,127.24
LEad_ACID,Ahmedabad,2026-06-24,102.24
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-06-24,142.24
LCD_PANEL_INTACT,Ahmedabad,2026-06-24,172.24
CRT_MONITOR,Ahmedabad,2026-06-24,32.24
MIXED_EWASTE_CASING,Ahmedabad,2026-06-24,32.24
MOTHERBOARD_HIGH_GRADE,Surat,2026-06-24,310.24
POWER_SUPPLY_LOW_GRADE,Surat,2026-06-24,60.24
COPPER_HEAVY_INSULATED,Surat,2026-06-24,450.24
ALUMINIUM_WIRE,Surat,2026-06-24,125.24
LEad_ACID,Surat,2026-06-24,100.24
BATTERY_LITHIUM_PORTABLE,Surat,2026-06-24,140.24
LCD_PANEL_INTACT,Surat,2026-06-24,170.24
CRT_MONITOR,Surat,2026-06-24,30.24
MIXED_EWASTE_CASING,Surat,2026-06-24,30.24
MOTHERBOARD_HIGH_GRADE,Kolkata,2026-06-24,313.24
POWER_SUPPLY_LOW_GRADE,Kolkata,2026-06-24,63.24
COPPER_HEAVY_INSULATED,Kolkata,2026-06-24,453.24
ALUMINIUM_WIRE,Kolkata,2026-06-24,128.24
LEad_ACID,Kolkata,2026-06-24,103.24
BATTERY_LITHIUM_PORTABLE,Kolkata,2026-06-24,143.24
LCD_PANEL_INTACT,Kolkata,2026-06-24,173.24
CRT_MONITOR,Kolkata,2026-06-24,33.24
MIXED_EWASTE_CASING,Kolkata,2026-06-24,33.24
MOTHERBOARD_HIGH_GRADE,Lucknow,2026-06-24,311.24
POWER_SUPPLY_LOW_GRADE,Lucknow,2026-06-24,61.24
COPPER_HEAVY_INSULATED,Lucknow,2026-06-24,451.24
ALUMINIUM_WIRE,Lucknow,2026-06-24,126.24
LEad_ACID,Lucknow,2026-06-24,101.24
BATTERY_LITHIUM_PORTABLE,Lucknow,2026-06-24,141.24
LCD_PANEL_INTACT,Lucknow,2026-06-24,171.24
CRT_MONITOR,Lucknow,2026-06-24,31.24
MIXED_EWASTE_CASING,Lucknow,2026-06-24,31.24
MOTHERBOARD_HIGH_GRADE,Noida,2026-06-24,308.24
POWER_SUPPLY_LOW_GRADE,Noida,2026-06-24,58.24
COPPER_HEAVY_INSULATED,Noida,2026-06-24,448.24
ALUMINIUM_WIRE,Noida,2026-06-24,123.24
LEad_ACID,Noida,2026-06-24,98.24
BATTERY_LITHIUM_PORTABLE,Noida,2026-06-24,138.24
LCD_PANEL_INTACT,Noida,2026-06-24,168.24
CRT_MONITOR,Noida,2026-06-24,28.24
MIXED_EWASTE_CASING,Noida,2026-06-24,28.24
MOTHERBOARD_HIGH_GRADE,Kanpur,2026-06-24,309.24
POWER_SUPPLY_LOW_GRADE,Kanpur,2026-06-24,59.24
COPPER_HEAVY_INSULATED,Kanpur,2026-06-24,449.24
ALUMINIUM_WIRE,Kanpur,2026-06-24,124.24
LEad_ACID,Kanpur,2026-06-24,99.24
BATTERY_LITHIUM_PORTABLE,Kanpur,2026-06-24,139.24
LCD_PANEL_INTACT,Kanpur,2026-06-24,169.24
CRT_MONITOR,Kanpur,2026-06-24,29.24
MIXED_EWASTE_CASING,Kanpur,2026-06-24,29.24
MOTHERBOARD_HIGH_GRADE,Bhubaneswar,2026-06-24,313.24
POWER_SUPPLY_LOW_GRADE,Bhubaneswar,2026-06-24,63.24
COPPER_HEAVY_INSULATED,Bhubaneswar,2026-06-24,453.24
ALUMINIUM_WIRE,Bhubaneswar,2026-06-24,128.24
LEad_ACID,Bhubaneswar,2026-06-24,103.24
BATTERY_LITHIUM_PORTABLE,Bhubaneswar,2026-06-24,143.24
LCD_PANEL_INTACT,Bhubaneswar,2026-06-24,173.24
CRT_MONITOR,Bhubaneswar,2026-06-24,33.24
MIXED_EWASTE_CASING,Bhubaneswar,2026-06-24,33.24
MOTHERBOARD_HIGH_GRADE,Cuttack,2026-06-24,313.24
POWER_SUPPLY_LOW_GRADE,Cuttack,2026-06-24,63.24
COPPER_HEAVY_INSULATED,Cuttack,2026-06-24,453.24
ALUMINIUM_WIRE,Cuttack,2026-06-24,128.24
LEad_ACID,Cuttack,2026-06-24,103.24
BATTERY_LITHIUM_PORTABLE,Cuttack,2026-06-24,143.24
LCD_PANEL_INTACT,Cuttack,2026-06-24,173.24
CRT_MONITOR,Cuttack,2026-06-24,33.24
MIXED_EWASTE_CASING,Cuttack,2026-06-24,33.24
MOTHERBOARD_HIGH_GRADE,Patna,2026-06-24,304.24
POWER_SUPPLY_LOW_GRADE,Patna,2026-06-24,54.24
COPPER_HEAVY_INSULATED,Patna,2026-06-24,444.24
ALUMINIUM_WIRE,Patna,2026-06-24,119.24
LEad_ACID,Patna,2026-06-24,94.24
BATTERY_LITHIUM_PORTABLE,Patna,2026-06-24,134.24
LCD_PANEL_INTACT,Patna,2026-06-24,164.24
CRT_MONITOR,Patna,2026-06-24,24.24
MIXED_EWASTE_CASING,Patna,2026-06-24,24.24
MOTHERBOARD_HIGH_GRADE,Jaipur,2026-06-24,308.24
POWER_SUPPLY_LOW_GRADE,Jaipur,2026-06-24,58.24
COPPER_HEAVY_INSULATED,Jaipur,2026-06-24,448.24
ALUMINIUM_WIRE,Jaipur,2026-06-24,123.24
LEad_ACID,Jaipur,2026-06-24,98.24
BATTERY_LITHIUM_PORTABLE,Jaipur,2026-06-24,138.24
LCD_PANEL_INTACT,Jaipur,2026-06-24,168.24
CRT_MONITOR,Jaipur,2026-06-24,28.24
MIXED_EWASTE_CASING,Jaipur,2026-06-24,28.24
MOTHERBOARD_HIGH_GRADE,Jodhpur,2026-06-24,313.24
POWER_SUPPLY_LOW_GRADE,Jodhpur,2026-06-24,63.24
COPPER_HEAVY_INSULATED,Jodhpur,2026-06-24,453.24
ALUMINIUM_WIRE,Jodhpur,2026-06-24,128.24
LEad_ACID,Jodhpur,2026-06-24,103.24
BATTERY_LITHIUM_PORTABLE,Jodhpur,2026-06-24,143.24
LCD_PANEL_INTACT,Jodhpur,2026-06-24,173.24
CRT_MONITOR,Jodhpur,2026-06-24,33.24
MIXED_EWASTE_CASING,Jodhpur,2026-06-24,33.24
MOTHERBOARD_HIGH_GRADE,Bhopal,2026-06-24,305.24
POWER_SUPPLY_LOW_GRADE,Bhopal,2026-06-24,55.24
COPPER_HEAVY_INSULATED,Bhopal,2026-06-24,445.24
ALUMINIUM_WIRE,Bhopal,2026-06-24,120.24
LEad_ACID,Bhopal,2026-06-24,95.24
BATTERY_LITHIUM_PORTABLE,Bhopal,2026-06-24,135.24
LCD_PANEL_INTACT,Bhopal,2026-06-24,165.24
CRT_MONITOR,Bhopal,2026-06-24,25.24
MIXED_EWASTE_CASING,Bhopal,2026-06-24,25.24
MOTHERBOARD_HIGH_GRADE,Indore,2026-06-24,306.24
POWER_SUPPLY_LOW_GRADE,Indore,2026-06-24,56.24
COPPER_HEAVY_INSULATED,Indore,2026-06-24,446.24
ALUMINIUM_WIRE,Indore,2026-06-24,121.24
LEad_ACID,Indore,2026-06-24,96.24
BATTERY_LITHIUM_PORTABLE,Indore,2026-06-24,136.24
LCD_PANEL_INTACT,Indore,2026-06-24,166.24
CRT_MONITOR,Indore,2026-06-24,26.24
MIXED_EWASTE_CASING,Indore,2026-06-24,26.24
MOTHERBOARD_HIGH_GRADE,Chandigarh,2026-06-24,306.24
POWER_SUPPLY_LOW_GRADE,Chandigarh,2026-06-24,56.24
COPPER_HEAVY_INSULATED,Chandigarh,2026-06-24,446.24
ALUMINIUM_WIRE,Chandigarh,2026-06-24,121.24
LEad_ACID,Chandigarh,2026-06-24,96.24
BATTERY_LITHIUM_PORTABLE,Chandigarh,2026-06-24,136.24
LCD_PANEL_INTACT,Chandigarh,2026-06-24,166.24
CRT_MONITOR,Chandigarh,2026-06-24,26.24
MIXED_EWASTE_CASING,Chandigarh,2026-06-24,26.24
MOTHERBOARD_HIGH_GRADE,Ludhiana,2026-06-24,314.24
POWER_SUPPLY_LOW_GRADE,Ludhiana,2026-06-24,64.24
COPPER_HEAVY_INSULATED,Ludhiana,2026-06-24,454.24
ALUMINIUM_WIRE,Ludhiana,2026-06-24,129.24
LEad_ACID,Ludhiana,2026-06-24,104.24
BATTERY_LITHIUM_PORTABLE,Ludhiana,2026-06-24,144.24
LCD_PANEL_INTACT,Ludhiana,2026-06-24,174.24
CRT_MONITOR,Ludhiana,2026-06-24,34.24
MIXED_EWASTE_CASING,Ludhiana,2026-06-24,34.24
MOTHERBOARD_HIGH_GRADE,Dehradun,2026-06-24,311.24
POWER_SUPPLY_LOW_GRADE,Dehradun,2026-06-24,61.24
COPPER_HEAVY_INSULATED,Dehradun,2026-06-24,451.24
ALUMINIUM_WIRE,Dehradun,2026-06-24,126.24
LEad_ACID,Dehradun,2026-06-24,101.24
BATTERY_LITHIUM_PORTABLE,Dehradun,2026-06-24,141.24
LCD_PANEL_INTACT,Dehradun,2026-06-24,171.24
CRT_MONITOR,Dehradun,2026-06-24,31.24
MIXED_EWASTE_CASING,Dehradun,2026-06-24,31.24
MOTHERBOARD_HIGH_GRADE,Raipur,2026-06-24,308.24
POWER_SUPPLY_LOW_GRADE,Raipur,2026-06-24,58.24
COPPER_HEAVY_INSULATED,Raipur,2026-06-24,448.24
ALUMINIUM_WIRE,Raipur,2026-06-24,123.24
LEad_ACID,Raipur,2026-06-24,98.24
BATTERY_LITHIUM_PORTABLE,Raipur,2026-06-24,138.24
LCD_PANEL_INTACT,Raipur,2026-06-24,168.24
CRT_MONITOR,Raipur,2026-06-24,28.24
MIXED_EWASTE_CASING,Raipur,2026-06-24,28.24
MOTHERBOARD_HIGH_GRADE,Ranchi,2026-06-24,312.24
POWER_SUPPLY_LOW_GRADE,Ranchi,2026-06-24,62.24
COPPER_HEAVY_INSULATED,Ranchi,2026-06-24,452.24
ALUMINIUM_WIRE,Ranchi,2026-06-24,127.24
LEad_ACID,Ranchi,2026-06-24,102.24
BATTERY_LITHIUM_PORTABLE,Ranchi,2026-06-24,142.24
LCD_PANEL_INTACT,Ranchi,2026-06-24,172.24
CRT_MONITOR,Ranchi,2026-06-24,32.24
MIXED_EWASTE_CASING,Ranchi,2026-06-24,32.24
MOTHERBOARD_HIGH_GRADE,Guwahati,2026-06-24,302.24
POWER_SUPPLY_LOW_GRADE,Guwahati,2026-06-24,52.24
COPPER_HEAVY_INSULATED,Guwahati,2026-06-24,442.24
ALUMINIUM_WIRE,Guwahati,2026-06-24,117.24
LEad_ACID,Guwahati,2026-06-24,92.24
BATTERY_LITHIUM_PORTABLE,Guwahati,2026-06-24,132.24
LCD_PANEL_INTACT,Guwahati,2026-06-24,162.24
CRT_MONITOR,Guwahati,2026-06-24,22.24
MIXED_EWASTE_CASING,Guwahati,2026-06-24,22.24
MOTHERBOARD_HIGH_GRADE,Thiruvananthapuram,2026-06-24,316.24
POWER_SUPPLY_LOW_GRADE,Thiruvananthapuram,2026-06-24,66.24
COPPER_HEAVY_INSULATED,Thiruvananthapuram,2026-06-24,456.24
ALUMINIUM_WIRE,Thiruvananthapuram,2026-06-24,131.24
LEad_ACID,Thiruvananthapuram,2026-06-24,106.24
BATTERY_LITHIUM_PORTABLE,Thiruvananthapuram,2026-06-24,146.24
LCD_PANEL_INTACT,Thiruvananthapuram,2026-06-24,176.24
CRT_MONITOR,Thiruvananthapuram,2026-06-24,36.24
MIXED_EWASTE_CASING,Thiruvananthapuram,2026-06-24,36.24
MOTHERBOARD_HIGH_GRADE,Panaji,2026-06-24,310.24
POWER_SUPPLY_LOW_GRADE,Panaji,2026-06-24,60.24
COPPER_HEAVY_INSULATED,Panaji,2026-06-24,450.24
ALUMINIUM_WIRE,Panaji,2026-06-24,125.24
LEad_ACID,Panaji,2026-06-24,100.24
BATTERY_LITHIUM_PORTABLE,Panaji,2026-06-24,140.24
LCD_PANEL_INTACT,Panaji,2026-06-24,170.24
CRT_MONITOR,Panaji,2026-06-24,30.24
MIXED_EWASTE_CASING,Panaji,2026-06-24,30.24
MOTHERBOARD_HIGH_GRADE,Jammu,2026-06-24,309.24
POWER_SUPPLY_LOW_GRADE,Jammu,2026-06-24,59.24
COPPER_HEAVY_INSULATED,Jammu,2026-06-24,449.24
ALUMINIUM_WIRE,Jammu,2026-06-24,124.24
LEad_ACID,Jammu,2026-06-24,99.24
BATTERY_LITHIUM_PORTABLE,Jammu,2026-06-24,139.24
LCD_PANEL_INTACT,Jammu,2026-06-24,169.24
CRT_MONITOR,Jammu,2026-06-24,29.24
MIXED_EWASTE_CASING,Jammu,2026-06-24,29.24
MOTHERBOARD_HIGH_GRADE,Shimla,2026-06-24,316.24
POWER_SUPPLY_LOW_GRADE,Shimla,2026-06-24,66.24
COPPER_HEAVY_INSULATED,Shimla,2026-06-24,456.24
ALUMINIUM_WIRE,Shimla,2026-06-24,131.24
LEad_ACID,Shimla,2026-06-24,106.24
BATTERY_LITHIUM_PORTABLE,Shimla,2026-06-24,146.24
LCD_PANEL_INTACT,Shimla,2026-06-24,176.24
CRT_MONITOR,Shimla,2026-06-24,36.24
MIXED_EWASTE_CASING,Shimla,2026-06-24,36.24
MOTHERBOARD_HIGH_GRADE,Delhi,2026-06-25,302.84
POWER_SUPPLY_LOW_GRADE,Delhi,2026-06-25,52.84
COPPER_HEAVY_INSULATED,Delhi,2026-06-25,442.84
ALUMINIUM_WIRE,Delhi,2026-06-25,117.84
LEad_ACID,Delhi,2026-06-25,92.84
BATTERY_LITHIUM_PORTABLE,Delhi,2026-06-25,132.84
LCD_PANEL_INTACT,Delhi,2026-06-25,162.84
CRT_MONITOR,Delhi,2026-06-25,22.84
MIXED_EWASTE_CASING,Delhi,2026-06-25,22.84
MOTHERBOARD_HIGH_GRADE,Mumbai,2026-06-25,307.84
POWER_SUPPLY_LOW_GRADE,Mumbai,2026-06-25,57.84
COPPER_HEAVY_INSULATED,Mumbai,2026-06-25,447.84
ALUMINIUM_WIRE,Mumbai,2026-06-25,122.84
LEad_ACID,Mumbai,2026-06-25,97.84
BATTERY_LITHIUM_PORTABLE,Mumbai,2026-06-25,137.84
LCD_PANEL_INTACT,Mumbai,2026-06-25,167.84
CRT_MONITOR,Mumbai,2026-06-25,27.84
MIXED_EWASTE_CASING,Mumbai,2026-06-25,27.84
MOTHERBOARD_HIGH_GRADE,Pune,2026-06-25,313.84
POWER_SUPPLY_LOW_GRADE,Pune,2026-06-25,63.84
COPPER_HEAVY_INSULATED,Pune,2026-06-25,453.84
ALUMINIUM_WIRE,Pune,2026-06-25,128.84
LEad_ACID,Pune,2026-06-25,103.84
BATTERY_LITHIUM_PORTABLE,Pune,2026-06-25,143.84
LCD_PANEL_INTACT,Pune,2026-06-25,173.84
CRT_MONITOR,Pune,2026-06-25,33.84
MIXED_EWASTE_CASING,Pune,2026-06-25,33.84
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-06-25,308.84
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-06-25,58.84
COPPER_HEAVY_INSULATED,Nagpur,2026-06-25,448.84
ALUMINIUM_WIRE,Nagpur,2026-06-25,123.84
LEad_ACID,Nagpur,2026-06-25,98.84
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-06-25,138.84
LCD_PANEL_INTACT,Nagpur,2026-06-25,168.84
CRT_MONITOR,Nagpur,2026-06-25,28.84
MIXED_EWASTE_CASING,Nagpur,2026-06-25,28.84
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-06-25,314.84
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-06-25,64.84
COPPER_HEAVY_INSULATED,Bengaluru,2026-06-25,454.84
ALUMINIUM_WIRE,Bengaluru,2026-06-25,129.84
LEad_ACID,Bengaluru,2026-06-25,104.84
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-06-25,144.84
LCD_PANEL_INTACT,Bengaluru,2026-06-25,174.84
CRT_MONITOR,Bengaluru,2026-06-25,34.84
MIXED_EWASTE_CASING,Bengaluru,2026-06-25,34.84
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-06-25,307.84
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-06-25,57.84
COPPER_HEAVY_INSULATED,Mysuru,2026-06-25,447.84
ALUMINIUM_WIRE,Mysuru,2026-06-25,122.84
LEad_ACID,Mysuru,2026-06-25,97.84
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-06-25,137.84
LCD_PANEL_INTACT,Mysuru,2026-06-25,167.84
CRT_MONITOR,Mysuru,2026-06-25,27.84
MIXED_EWASTE_CASING,Mysuru,2026-06-25,27.84
MOTHERBOARD_HIGH_GRADE,Chennai,2026-06-25,315.84
POWER_SUPPLY_LOW_GRADE,Chennai,2026-06-25,65.84
COPPER_HEAVY_INSULATED,Chennai,2026-06-25,455.84
ALUMINIUM_WIRE,Chennai,2026-06-25,130.84
LEad_ACID,Chennai,2026-06-25,105.84
BATTERY_LITHIUM_PORTABLE,Chennai,2026-06-25,145.84
LCD_PANEL_INTACT,Chennai,2026-06-25,175.84
CRT_MONITOR,Chennai,2026-06-25,35.84
MIXED_EWASTE_CASING,Chennai,2026-06-25,35.84
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-06-25,311.84
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-06-25,61.84
COPPER_HEAVY_INSULATED,Coimbatore,2026-06-25,451.84
ALUMINIUM_WIRE,Coimbatore,2026-06-25,126.84
LEad_ACID,Coimbatore,2026-06-25,101.84
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-06-25,141.84
LCD_PANEL_INTACT,Coimbatore,2026-06-25,171.84
CRT_MONITOR,Coimbatore,2026-06-25,31.84
MIXED_EWASTE_CASING,Coimbatore,2026-06-25,31.84
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-06-25,304.84
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-06-25,54.84
COPPER_HEAVY_INSULATED,Hyderabad,2026-06-25,444.84
ALUMINIUM_WIRE,Hyderabad,2026-06-25,119.84
LEad_ACID,Hyderabad,2026-06-25,94.84
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-06-25,134.84
LCD_PANEL_INTACT,Hyderabad,2026-06-25,164.84
CRT_MONITOR,Hyderabad,2026-06-25,24.84
MIXED_EWASTE_CASING,Hyderabad,2026-06-25,24.84
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-06-25,311.84
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-06-25,61.84
COPPER_HEAVY_INSULATED,Ahmedabad,2026-06-25,451.84
ALUMINIUM_WIRE,Ahmedabad,2026-06-25,126.84
LEad_ACID,Ahmedabad,2026-06-25,101.84
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-06-25,141.84
LCD_PANEL_INTACT,Ahmedabad,2026-06-25,171.84
